,id,url,author,title,rating,archive_warnings,categories,fandoms,relationships,characters,additional_tags,language,series,published,completed,words,chapters,comments,kudos,bookmarks,hits,standardised_ttr_250,standardised_ttr_500,standardised_ttr_1000,standardised_ttr_4000,honore_h_250,honore_h_500,honore_h_1000,honore_h_4000,sentence_length_mean,sentence_length_median,lexical_density,complexity_stats,known_word_ratio
26,10998828,https://archiveofourown.org/works/10998828?view_full_work=true,['PitViperOfDoom'],"count your blessings, not your flaws",Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Midoriya Izuku/Todoroki Shouto'],"['Midoriya Izuku', 'Todoroki Shouto', 'Uraraka Ochako', 'Iida Tenya', 'Yaoyorozu Momo', 'Asui Tsuyu', 'Sero Hanta', 'Class 1-A (My Hero Academia)', 'Yagi Toshinori | All Might']","['Misunderstandings', 'Bullying', 'Angst with a Happy Ending', 'Love Confessions', 'Emotional Hurt/Comfort', 'Mutual Pining', ""Usually Todoroki's the one whose past gets in the way of his happiness"", ""but now it's Midoriya's turn"", ""Good thing Class 1A has each other's backs""]",English,,2017-05-25,,7457,1/1,1372,62999,10825,418974,0.6100606060606061,0.506375,0.41175,0.25875,2036.610185069287,1993.956888633188,1946.251809526707,1981.653542578632,17.3656462585034,14.0,0.3110589675576413,"{'total_words': 8353, 'known_words': 6974, 'unknown_words': 1379, 'known_word_ratio': 0.8349096133125823, 'average_rank': 733.9215004230516}",0.8349096133125823
27,1100367,https://archiveofourown.org/works/1100367?view_full_work=true,['ShanaStoryteller'],the savior must have been a docile gentleman,Not Rated,"['Creator Chose Not To Use Archive Warnings', 'No Archive Warnings Apply']","['F/M', 'M/M']",['Teen Wolf (TV)'],"['Derek Hale/Stiles Stilinski', 'Allison Argent/Scott McCall', 'Lydia Martin/Jackson Whittemore', 'Vernon Boyd/Erica Reyes', 'Cory Hale/Isaac Lahey', 'Mark Hale/Danny Mahealani', 'Peter Hale/Melissa McCall']","['Stiles Stilinski', 'Derek Hale', 'Erica Reyes', 'Vernon Boyd', 'Isaac Lahey', 'Cory Hale', 'Cora Hale', 'Jackson Whittemore', 'Lydia Martin', 'Allison Argent', 'Scott McCall', 'Peter Hale', 'Melissa McCall', 'Braeden (Teen Wolf)', 'Emily', 'Caitlin']","['Christmas fic', 'kind of', ""i'm sorry it's so late"", 'it was finals', ""really it's just schmoop"", 'and a slice of life', ""they're all twenty five"", ""it's not as in depth as i wanted it to be"", 'people have kids', ""look man i don't even know""]",English,"Part 8 of where thou art, that is home",2013-12-25,2014-02-24,6969,2/2,329,8389,474,94154,0.6586666666666666,0.5646666666666667,0.4768571428571428,0.32025,2374.969807439365,2327.8007279939907,2286.737733196213,2260.569699781,22.787128712871286,20.0,0.3394391677973767,"{'total_words': 7693, 'known_words': 6217, 'unknown_words': 1476, 'known_word_ratio': 0.8081372676459119, 'average_rank': 741.836615451201}",0.8081372676459119
28,11030553,https://archiveofourown.org/works/11030553?view_full_work=true,['elvirakitties'],Harry's Years,Not Rated,['No Archive Warnings Apply'],"['M/M', 'Other']",['Harry Potter - J. K. Rowling'],"['Harry Potter & Severus Snape', 'Harry Potter/Voldemort', 'Harry Potter & Voldemort', 'Lucius Malfoy/Narcissa Black Malfoy']","['Harry Potter', 'Severus Snape', 'Tom Riddle | Voldemort', 'Draco Malfoy', 'Lucius Malfoy', 'Narcissa Black Malfoy', 'Minerva McGonagall', 'Poppy Pomfrey', 'Filius Flitwick', 'Albus Dumbledore', 'Rubeus Hagrid']","['Past Abuse', 'Deaf Character', 'Top Harry', 'Parent Severus Snape', 'Severitus', 'Bad Dumbledore', 'Dumbledore Bashing', 'Manipulative Dumbledore', 'more tag will be added']",English,,2017-05-29,2018-05-06,25409,12/12,851,9513,1800,188281,0.609811320754717,0.5129811320754717,0.4253076923076923,0.2636666666666666,2070.417437476812,2015.1961912354243,1996.2307890618983,1887.900933654624,12.104198473282445,11.0,0.382443729903537,"{'total_words': 26671, 'known_words': 21363, 'unknown_words': 5308, 'known_word_ratio': 0.80098234036969, 'average_rank': 660.7178587818789}",0.80098234036969
29,11035398,https://archiveofourown.org/works/11035398?view_full_work=true,['LemonadeGarden'],Yesterday's Voices,General Audiences,['No Archive Warnings Apply'],['Gen'],['Batman - All Media Types'],['Bruce Wayne and his kids'],"['Bruce Wayne', 'Tim Drake', 'Jason Todd', 'Damian Wayne', 'Dick Grayson', 'Stephanie Brown', 'Cassandra Cain', 'Alfred Pennyworth', ""Damian's numerous pets""]","['Fluff and Hurt/Comfort', 'Little bit of angst', 'Mostly just lots of awkward family bonding', 'Amnesia fic', 'Canon-Typical Violence', 'Other Additional Tags to Be Added', 'Bruce Wayne is a Good Dad', 'But a perpetually confused one', 'The Knights being a shitty baseball team is also a recurring theme']",English,,2017-05-29,2017-08-15,49000,16/16,1901,18874,5695,235169,0.6200754716981132,0.5245849056603774,0.436377358490566,0.2833461538461538,2168.415762790299,2113.867569476952,2096.372004232184,2100.1853118718263,11.277361063757246,9.0,0.3326834594088746,"{'total_words': 53122, 'known_words': 44036, 'unknown_words': 9086, 'known_word_ratio': 0.8289597530213471, 'average_rank': 720.0907692307692}",0.8289597530213471
30,1104020,https://archiveofourown.org/works/1104020?view_full_work=true,['lettered'],He Who Must Not Be Normal,Explicit,['No Archive Warnings Apply'],['M/M'],['Harry Potter - J. K. Rowling'],['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy']",[],English,,2013-12-31,,40913,1/1,552,13357,3386,243633,0.5481348314606742,0.4589438202247191,0.3776818181818182,0.2384772727272727,1785.938746112519,1820.6216221963527,1836.584836265088,1903.9322148804729,17.355647208121827,14.0,0.328658905352283,"{'total_words': 44547, 'known_words': 36265, 'unknown_words': 8282, 'known_word_ratio': 0.8140840011673064, 'average_rank': 706.6298623743638}",0.8140840011673064
31,11047995,https://archiveofourown.org/works/11047995?view_full_work=true,['geoffaree'],Amethyst,General Audiences,['No Archive Warnings Apply'],['Gen'],['Harry Potter - J. K. Rowling'],[],"['Harry Potter', 'Petunia Evans Dursley', 'Vernon Dursley', 'Dudley Dursley', 'Various Snakes']","['Pre-Hogwarts', 'Alternate Universe', 'Parseltongue']",English,Part 1 of A Very Slytherin Harry,2017-05-30,2017-06-03,18434,2/2,539,10403,1160,141389,0.643421052631579,0.5560526315789474,0.4706842105263158,0.3106875,2506.2900326134136,2465.829981060709,2368.1459649723806,2233.469231330041,19.5040071237756,18.0,0.3855310082904914,"{'total_words': 19110, 'known_words': 16198, 'unknown_words': 2912, 'known_word_ratio': 0.8476190476190476, 'average_rank': 799.6095109141638}",0.8476190476190476
32,11066478,https://archiveofourown.org/works/11066478?view_full_work=true,['PitViperOfDoom'],Burn and Breathe,Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Midoriya Izuku/Todoroki Shouto'],"['Todoroki Shouto', 'Midoriya Izuku', 'Todoroki Enji | Endeavor', 'Bakugou Katsuki', 'Yagi Toshinori | All Might', 'Shuuzenji Chiyo | Recovery Girl']","['Alternate Universe - Soulmates', 'Sharing Pain', 'Child Abuse', 'Bullying', 'Self-Harm', 'But Not In The Usual Way', 'Angst with a Happy Ending', 'Hurt/Comfort', ""endeavor's a+ parenting""]",English,,2017-06-01,,11364,1/1,544,32751,5166,226102,0.6088979591836735,0.5135000000000001,0.4248333333333333,0.272,2166.5982335238004,2047.366938123602,2044.8928833158864,2055.1538093169934,16.601799775028123,15.0,0.3381774782364504,"{'total_words': 12469, 'known_words': 10487, 'unknown_words': 1982, 'known_word_ratio': 0.8410457935680488, 'average_rank': 797.8639306140406}",0.8410457935680488
33,11098431,https://archiveofourown.org/works/11098431?view_full_work=true,['PitViperOfDoom'],An Arrow to a Bundle,Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Midoriya Izuku/Todoroki Shouto'],"['Midoriya Izuku', 'Todoroki Shouto', 'Uraraka Ochako', 'Iida Tenya', 'Yaoyorozu Momo', 'Kaminari Denki', 'Aizawa Shouta | Eraserhead', 'Todoroki Enji | Endeavor']","['Fluff', 'Hijinks & Shenanigans', 'Established Relationship', 'Alternate Universe - No Powers', 'Alternate Universe - College/University', 'Todoroki Enji is still a piece of garbage', 'Based on a Tumblr Post']",English,,2017-06-05,,5961,1/1,310,15169,2820,111517,0.64464,0.5503333333333333,0.4563333333333333,0.297,2291.750285207449,2273.495432552128,2261.1431173884444,2132.7556217405217,14.689530685920577,13.0,0.3280557314756175,"{'total_words': 6480, 'known_words': 5302, 'unknown_words': 1178, 'known_word_ratio': 0.8182098765432099, 'average_rank': 758.0716995447648}",0.8182098765432099
34,1113588,https://archiveofourown.org/works/1113588?view_full_work=true,['esama'],Business,Teen And Up Audiences,['Graphic Depictions Of Violence'],['Gen'],"['Harry Potter - J. K. Rowling', 'Sherlock Holmes & Related Fandoms']",[],"['Harry Potter', 'Fenrir Greyback']","['Alternate Universe - Canon Divergence', 'Crimes & Criminals', 'BAMF Harry Potter', 'Dark Harry Potter', 'Do not repost', ""Don't copy to another site""]",English,,2014-01-01,,12460,1/1,686,24495,6467,300297,0.6348235294117647,0.54872,0.46325,0.3095833333333333,2295.746736514184,2260.2552331787347,2222.279478458658,2196.608636365121,22.39322533136966,20.0,0.3775060144346431,"{'total_words': 12970, 'known_words': 10897, 'unknown_words': 2073, 'known_word_ratio': 0.8401696222050886, 'average_rank': 705.339077956822}",0.8401696222050886
35,11147544,https://archiveofourown.org/works/11147544?view_full_work=true,['kkeomtae'],Bubblegum Bitch,Explicit,['Creator Chose Not To Use Archive Warnings'],['M/M'],['방탄소년단 | Bangtan Boys | BTS'],['Jeon Jungkook/Kim Taehyung | V'],"['Jeon Jungkook', 'Kim Taehyung | V', 'Park Jimin (BTS)', 'Min Yoongi | Suga', 'Jeon Jiwoo', 'Ahn Heeyeon | Hani']","['Fashion Magazine AU', 'Fake/Pretend Relationship', 'Romance', 'Hate to Love', 'Dislike to Love more like it actually', 'High Heels', 'Tattoos']",English,,2017-06-09,2017-06-18,33948,3/3,329,15435,3793,169521,0.6317006802721088,0.5350410958904109,0.4406944444444444,0.2792222222222222,2278.6450091640813,2190.344492761203,2077.301828938384,2037.173654242412,16.754116766467067,15.0,0.3506346902573318,"{'total_words': 36833, 'known_words': 30255, 'unknown_words': 6578, 'known_word_ratio': 0.8214101485081313, 'average_rank': 777.9598385602752}",0.8214101485081313
36,11221602,https://archiveofourown.org/works/11221602?view_full_work=true,['loveglowsinthedark'],(Un)Calculated Risk,Explicit,['No Archive Warnings Apply'],['M/M'],['Harry Potter - J. K. Rowling'],['Draco Malfoy/Harry Potter'],"['Harry Potter', 'Draco Malfoy', 'Ron Weasley', 'Hermione Granger']","['Hogwarts Eighth Year', 'Established Relationship', 'Bottom Draco', 'Top Harry', 'Anal Sex', 'Anal Fingering', 'Blow Jobs', 'Oral Sex', 'Rimming', 'lots of rimming', 'Kissing', 'Quidditch', 'Secret Relationships', 'Romance', 'Boys In Love', 'Smut', 'Fluff', 'Smuff', 'Humour', 'SO MUCH FLUFF', ""it's draco's birthday"", 'I have no regrets', 'i love these two so much', 'please come love them with me', ""there's gorgeous ART""]",English,,2017-06-17,,6917,1/1,476,17146,2914,217604,0.6453793103448277,0.5634285714285714,0.4841428571428571,0.332,2728.936512786058,2741.543822506163,2659.265604480384,2426.1008638888748,23.963068181818183,22.0,0.3906022340942205,"{'total_words': 7328, 'known_words': 5678, 'unknown_words': 1650, 'known_word_ratio': 0.7748362445414847, 'average_rank': 890.7699606572553}",0.7748362445414847
37,11249700,https://archiveofourown.org/works/11249700?view_full_work=true,['a_dale'],Raising a Wizard,Not Rated,['Creator Chose Not To Use Archive Warnings'],['Multi'],"['The Avengers (Marvel Movies)', 'Harry Potter - J. K. Rowling']",[],"['Natasha Romanov (Marvel)', 'Harry Potter', 'Clint Barton', 'Tony Stark', 'Steve Rogers', 'Sam Wilson (Marvel)', 'Phil Coulson', 'Bruce Banner']","['Natasha Romanov as the youngest Evans', ""Natasha is Harry's bio aunt"", 'co-parenting avengers', 'Harry is raised by the avengers instead of the dursleys', ""Harry Potter's childhood"", 'up to book 1', 'Lots of domestic fluff', 'Some angst', 'ok probably a fair amount of angst', 'Protective Natasha', 'Protective Clint Barton', 'Protective Avengers really', 'Harry Needs a Hug', 'lots of hugs', 'Deaf Clint Barton', 'not super relevant but still', 'raising a wizard', 'Young Harry', 'Background Relationships', 'Minor Clint Barton/Phil Coulson', ""Don't copy to another site""]",English,Part 1 of Raising a Wizard,2017-06-20,2017-08-24,28977,10/10,485,8960,1362,143720,0.6131935483870967,0.5190322580645161,0.4294193548387097,0.2694642857142857,2069.5828683581663,2054.6552401964304,2029.3983054069267,1958.649030332789,18.21616261774913,15.0,0.3550410168827169,"{'total_words': 31078, 'known_words': 26179, 'unknown_words': 4899, 'known_word_ratio': 0.842364373511809, 'average_rank': 707.6502667922159}",0.842364373511809
38,11286888,https://archiveofourown.org/works/11286888?view_full_work=true,['Rose_gold715'],Falling for you again,Teen And Up Audiences,['No Archive Warnings Apply'],['M/M'],['방탄소년단 | Bangtan Boys | BTS'],['Jeon Jungkook/Park Jimin'],"['Jeon Jungkook', 'Park Jimin (BTS)', 'Kim Taehyung | V', 'Kim Seokjin | Jin', 'Kim Namjoon | Rap Monster', 'Min Yoongi | Suga', 'Jung Hoseok | J-Hope']","['Temporary Amnesia', 'Memory Loss', 'Car Accidents', 'Jeon Jungkook is Bad at Feelings', 'Park Jimin Is a Sweetheart', 'Angst', 'Angst with a Happy Ending']",English,,2017-06-24,2017-11-19,30985,4/4,1255,20806,5551,427942,0.6286666666666667,0.5375757575757576,0.4507272727272727,0.29353125,2408.9157067558417,2366.6301491233844,2331.028411350449,2224.2876767577573,15.804574638844302,13.0,0.3492597226566573,"{'total_words': 33123, 'known_words': 27396, 'unknown_words': 5727, 'known_word_ratio': 0.8270989946562811, 'average_rank': 800.9737864314856}",0.8270989946562811
39,11314398,https://archiveofourown.org/works/11314398?view_full_work=true,['sincere_lies'],(honey) there is no right way,General Audiences,['Creator Chose Not To Use Archive Warnings'],"['Gen', 'M/M']",['Harry Potter - J. K. Rowling'],['Cedric Diggory/Harry Potter'],"['Harry Potter', 'Cedric Diggory', 'Ron Weasley', 'Hermione Granger', 'Luna Lovegood', 'Viktor Krum']","['Groundhog Day', 'Temporary Character Death', 'Time Loop', 'Cedric Diggory Lives', 'repeating scenes', 'Happy Ending', 'more like', 'Hopeful Ending', 'Pre-Relationship', 'but everyone knows they are stupid for each other', 'the author apologizes for not sticking to a verb tense', '中文翻译 | Translation in Chinese']",English,,2017-06-27,,24511,1/1,352,11685,2621,119356,0.6112549019607844,0.5121568627450981,0.42244,0.263125,2085.438246309337,2009.567135922276,1964.1786089231648,1950.6230259751649,14.151951672862454,12.5,0.3477853606316071,"{'total_words': 25699, 'known_words': 21320, 'unknown_words': 4379, 'known_word_ratio': 0.8296042647573836, 'average_rank': 666.9579933707292}",0.8296042647573836
40,11382708,https://archiveofourown.org/works/11382708?view_full_work=true,['surveycorpsjean'],Up the Wall,Mature,['Creator Chose Not To Use Archive Warnings'],['M/M'],['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Midoriya Izuku/Todoroki Shouto'],"['Todoroki Shouto', 'Midoriya Izuku', 'Todoroki Enji | Endeavor', 'Class 1-A (My Hero Academia)']","['Alternate Universe - Canon Divergence', 'Aged-Up Character(s)', 'Pining', 'Getting Together', 'Sexual Content']",English,,2017-07-03,,8186,1/1,211,9541,1848,82982,0.6404444444444445,0.5569999999999999,0.473,0.32,2440.239837733024,2469.821277798614,2416.65061706436,2293.312290050893,14.97340425531915,14.0,0.3656716417910448,"{'total_words': 9005, 'known_words': 7152, 'unknown_words': 1853, 'known_word_ratio': 0.7942254303164908, 'average_rank': 898.3315156073712}",0.7942254303164908
41,11399586,https://archiveofourown.org/works/11399586?view_full_work=true,['XenophonSpeaks'],Whatever It Takes,Explicit,['Creator Chose Not To Use Archive Warnings'],['M/M'],['僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Todoroki Shouto'],"['Bakugou Katsuki', 'Todoroki Shouto', 'Todoroki Enji | Endeavor', 'Kirishima Eijirou', 'Kaminari Denki', 'Uraraka Ochako', 'Bakugou Mitsuki']","['Alternate Universe - Canon Divergence', 'Dorm Living', 'fake dating au', 'Homophobia', 'Awkward Dates', 'Awkward Flirting', 'Making Out', 'Biting', 'Marking', 'Oral Sex', 'Hand Jobs', 'Angst with a Happy Ending', 'Bakugou Katsuki Swears A Lot', 'bakugou pov', 'Pining', 'kirikami side pairing']",English,Part 6 of TodoBaku Week 2017,2017-07-04,,19969,1/1,383,16000,3103,187536,0.6315294117647059,0.5353809523809524,0.4432380952380952,0.2799,2271.755864149217,2199.105709669609,2103.5117094924854,1966.3487283849431,16.57577720207254,14.0,0.3456725546211724,"{'total_words': 21482, 'known_words': 18078, 'unknown_words': 3404, 'known_word_ratio': 0.841541755888651, 'average_rank': 808.5793080820969}",0.841541755888651
42,11400432,https://archiveofourown.org/works/11400432?view_full_work=true,['andavs'],A Crooked Way to Fly,General Audiences,['No Archive Warnings Apply'],['M/M'],['Teen Wolf (TV)'],['Derek Hale/Stiles Stilinski'],"['Derek Hale', 'Stiles Stilinski', 'Scott McCall', 'Vernon Boyd', 'Erica Reyes', 'Isaac Lahey', 'Allison Argent']","['Vaguely Tribal AU', 'Alpha Derek Hale', 'Magical Stiles Stilinski', 'Emissary Stiles Stilinski', 'cuddling for warmth', 'Warning for Google Translate French', 'and a Loose Understanding of Mountain Geography', 'Alternate Universe - Fantasy']",English,,2017-07-04,,14980,1/1,339,10261,2229,91810,0.63525,0.5384375,0.449625,0.290625,2320.6112185824604,2239.500089826417,2195.401530822284,2102.286303494837,20.85601799775028,20.0,0.3534176653351087,"{'total_words': 16022, 'known_words': 13679, 'unknown_words': 2343, 'known_word_ratio': 0.8537635750842592, 'average_rank': 797.3431522006393}",0.8537635750842592
43,1141067,https://archiveofourown.org/works/1141067?view_full_work=true,['Yiichi'],Burning Glances (Turning Heads),Not Rated,['Creator Chose Not To Use Archive Warnings'],['M/M'],['Teen Wolf (TV)'],['Derek Hale/Stiles Stilinski'],"['Derek Hale', 'Stiles Stilinski', 'Sheriff Stilinski', 'Scott McCall', 'Kate Argent', 'Cora Hale', 'Laura Hale', 'Talia Hale', 'Alan Deaton']","['Alternate Universe - Historical', '18th Century', 'Fashion & Couture', 'Costume Parties & Masquerades', 'Alternate Universe - Cinderella', 'Fairy Tale Retellings', 'Minor Character Death', 'Lord Derek', 'Tailor Stiles', 'Scott is a Good Friend', 'and also kind of a fairy-godmother?', 'Laura is meddlesome', 'but she means well', 'Cora is a spoiled brat', 'Mutual Pining', 'Angst', 'Happy Ending']",English,Part 1 of Fairy Tails,2014-01-18,2014-02-14,28471,4/4,324,5845,1717,98421,0.6506446280991736,0.5651666666666667,0.4815666666666666,0.3288214285714285,2564.2971078071064,2532.721994622264,2479.110972660861,2450.0129659461995,25.881712626995647,25.0,0.3525024477336865,"{'total_words': 30497, 'known_words': 25465, 'unknown_words': 5032, 'known_word_ratio': 0.8350001639505525, 'average_rank': 769.9953581432572}",0.8350001639505525
